Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    9927/9927        int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [161]
-----------------------------------------------
                0.00    0.00    9927/9927        std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [172]
[169]    0.0    0.00    0.00    9927         std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&) [169]
-----------------------------------------------
                0.00    0.00    9927/9927        void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [164]
[170]    0.0    0.00    0.00    9927         int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&) [170]
                0.00    0.00    9927/9927        int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*) [168]
-----------------------------------------------
                0.00    0.00    9927/9927        int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [161]
[171]    0.0    0.00    0.00    9927         int* std::copy<int const*, int*>(int const*, int const*, int*) [171]
                0.00    0.00   19854/19854       int const* std::__miter_base<int const*>(int const*) [117]
                0.00    0.00    9927/9927        int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [167]
-----------------------------------------------
                0.00    0.00    9927/9927        void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [164]
[172]    0.0    0.00    0.00    9927         std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [172]
                0.00    0.00    9927/9927        std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&) [169]
                0.00    0.00    9927/9927        std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag) [166]
-----------------------------------------------
                0.00    0.00      14/5759        std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_initialize_map(unsigned long) [426]
                0.00    0.00      90/5759        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [325]
                0.00    0.00     130/5759        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [315]
                0.00    0.00    5525/5759        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [25]
[173]    0.0    0.00    0.00    5759         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [173]
-----------------------------------------------
                0.00    0.00       1/5526        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [18]
                0.00    0.00      10/5526        void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [24]
                0.00    0.00    5515/5526        void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >&&) [28]
[174]    0.0    0.00    0.00    5526         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [174]
                0.00    0.00    5526/30907       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [97]
-----------------------------------------------
                0.00    0.00      10/5525        void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [24]
                0.00    0.00    5515/5525        void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >&&) [28]
[175]    0.0    0.00    0.00    5525         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [175]
                0.00    0.00   11050/22104       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [114]
-----------------------------------------------
                0.00    0.00    2366/4872        std::_Bit_const_iterator::operator*() const [184]
                0.00    0.00    2506/4872        std::_Bit_iterator::operator*() const [179]
[176]    0.0    0.00    0.00    4872         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [176]
-----------------------------------------------
                0.00    0.00    2366/4732        std::_Bit_iterator::operator++() [185]
                0.00    0.00    2366/4732        std::_Bit_const_iterator::operator++() [186]
[177]    0.0    0.00    0.00    4732         std::_Bit_iterator_base::_M_bump_up() [177]
-----------------------------------------------
                0.00    0.00     588/2882        std::pair<int, int>::pair<int, int, true>(int&&, int&&) [235]
                0.00    0.00    2294/2882        std::pair<int, int>::operator=(std::pair<int, int>&&) [194]
[178]    0.0    0.00    0.00    2882         int&& std::forward<int>(std::remove_reference<int>::type&) [178]
-----------------------------------------------
                0.00    0.00     140/2506        std::_Bit_iterator::operator[](long) const [309]
                0.00    0.00    2366/2506        std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [271]
[179]    0.0    0.00    0.00    2506         std::_Bit_iterator::operator*() const [179]
                0.00    0.00    2506/4872        std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [176]
-----------------------------------------------
                0.00    0.00      98/2464        boardBFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, int, std::pair<int, int> const&) [31]
                0.00    0.00    2366/2464        std::_Bit_const_iterator::operator*() const [184]
[180]    0.0    0.00    0.00    2464         std::_Bit_reference::operator bool() const [180]
-----------------------------------------------
                0.00    0.00      12/2450        void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [481]
                0.00    0.00      36/2450        std::pair<int, int>& std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [405]
                0.00    0.00      36/2450        void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [404]
                0.00    0.00      36/2450        void std::__new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [403]
                0.00    0.00    2330/2450        std::pair<int, int>::pair<int&, int&, true>(int&, int&) [193]
[181]    0.0    0.00    0.00    2450         int& std::forward<int&>(std::remove_reference<int&>::type&) [181]
-----------------------------------------------
                0.00    0.00      42/2408        boardBFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, int, std::pair<int, int> const&) [31]
                0.00    0.00    2366/2408        std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [271]
[182]    0.0    0.00    0.00    2408         std::_Bit_reference::operator=(bool) [182]
-----------------------------------------------
                0.00    0.00     364/2394        std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [219]
                0.00    0.00     546/2394        std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [206]
                0.00    0.00     700/2394        std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [199]
                0.00    0.00     784/2394        std::_Bit_iterator::_Bit_iterator() [197]
[183]    0.0    0.00    0.00    2394         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [183]
-----------------------------------------------
                0.00    0.00    2366/2366        std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [271]
[184]    0.0    0.00    0.00    2366         std::_Bit_const_iterator::operator*() const [184]
                0.00    0.00    2366/4872        std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [176]
                0.00    0.00    2366/2464        std::_Bit_reference::operator bool() const [180]
-----------------------------------------------
                0.00    0.00    2366/2366        std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [271]
[185]    0.0    0.00    0.00    2366         std::_Bit_iterator::operator++() [185]
                0.00    0.00    2366/4732        std::_Bit_iterator_base::_M_bump_up() [177]
-----------------------------------------------
                0.00    0.00    2366/2366        std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [271]
[186]    0.0    0.00    0.00    2366         std::_Bit_const_iterator::operator++() [186]
                0.00    0.00    2366/4732        std::_Bit_iterator_base::_M_bump_up() [177]
-----------------------------------------------
                0.00    0.00    2209/2209        std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [188]
[187]    0.0    0.00    0.00    2209         std::allocator<std::vector<int, std::allocator<int> > >::allocator() [187]
                0.00    0.00    2209/2209        std::__new_allocator<std::vector<int, std::allocator<int> > >::__new_allocator() [190]
-----------------------------------------------
                0.00    0.00    2209/2209        std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [189]
[188]    0.0    0.00    0.00    2209         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [188]
                0.00    0.00    2209/2209        std::allocator<std::vector<int, std::allocator<int> > >::allocator() [187]
                0.00    0.00    2209/13299       std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [133]
-----------------------------------------------
                0.00    0.00    2209/2209        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [191]
[189]    0.0    0.00    0.00    2209         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [189]
                0.00    0.00    2209/2209        std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [188]
-----------------------------------------------
                0.00    0.00    2209/2209        std::allocator<std::vector<int, std::allocator<int> > >::allocator() [187]
[190]    0.0    0.00    0.00    2209         std::__new_allocator<std::vector<int, std::allocator<int> > >::__new_allocator() [190]
-----------------------------------------------
                0.00    0.00       1/2209        Board::Board() [491]
                0.00    0.00       2/2209        loadBoard(Manager*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [6]
                0.00    0.00    2206/2209        drawBoard(Board*) [4]
[191]    0.0    0.00    0.00    2209         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [191]
                0.00    0.00    2209/2209        std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [189]
-----------------------------------------------
                0.00    0.00    1352/1352        bool __gnu_cxx::operator!=<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [200]
[192]    0.0    0.00    0.00    1352         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [192]
-----------------------------------------------
                0.00    0.00      18/1165        void std::__new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [403]
                0.00    0.00    1147/1165        updateBoard(Board*, int) [23]
[193]    0.0    0.00    0.00    1165         std::pair<int, int>::pair<int&, int&, true>(int&, int&) [193]
                0.00    0.00    2330/2450        int& std::forward<int&>(std::remove_reference<int&>::type&) [181]
-----------------------------------------------
                0.00    0.00    1147/1147        updateBoard(Board*, int) [23]
[194]    0.0    0.00    0.00    1147         std::pair<int, int>::operator=(std::pair<int, int>&&) [194]
                0.00    0.00    2294/2882        int&& std::forward<int>(std::remove_reference<int>::type&) [178]
-----------------------------------------------
                0.00    0.00    1103/1103        drawBoard(Board*) [4]
[195]    0.0    0.00    0.00    1103         drawPlayer(int, int, int, int, SDL_Texture*) [195]
-----------------------------------------------
                0.00    0.00     130/806         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [316]
                0.00    0.00     338/806         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [226]
                0.00    0.00     338/806         void std::__new_allocator<int>::construct<int, int const&>(int*, int const&) [225]
[196]    0.0    0.00    0.00     806         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [196]
-----------------------------------------------
                0.00    0.00     784/784         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [212]
[197]    0.0    0.00    0.00     784         std::_Bit_iterator::_Bit_iterator() [197]
                0.00    0.00     784/2394        std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [183]
-----------------------------------------------
                0.00    0.00      12/780         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [481]
                0.00    0.00     168/780         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [331]
                0.00    0.00     180/780         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [324]
                0.00    0.00     420/780         bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [244]
[198]    0.0    0.00    0.00     780         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [198]
-----------------------------------------------
                0.00    0.00     182/700         std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [274]
                0.00    0.00     196/700         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [264]
                0.00    0.00     322/700         std::vector<bool, std::allocator<bool> >::begin() [232]
[199]    0.0    0.00    0.00     700         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [199]
                0.00    0.00     700/2394        std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [183]
-----------------------------------------------
                0.00    0.00     676/676         loadLevel(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [17]
[200]    0.0    0.00    0.00     676         bool __gnu_cxx::operator!=<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [200]
                0.00    0.00    1352/1352        __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [192]
-----------------------------------------------
                0.00    0.00     650/650         loadLevel(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [17]
[201]    0.0    0.00    0.00     650         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [201]
-----------------------------------------------
                0.00    0.00     650/650         loadLevel(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [17]
[202]    0.0    0.00    0.00     650         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [202]
-----------------------------------------------
                0.00    0.00     182/574         std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [275]
                0.00    0.00     196/574         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [252]
                0.00    0.00     196/574         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [255]
[203]    0.0    0.00    0.00     574         std::allocator<unsigned long>::~allocator() [203]
                0.00    0.00     574/574         std::__new_allocator<unsigned long>::~__new_allocator() [204]
-----------------------------------------------
                0.00    0.00     574/574         std::allocator<unsigned long>::~allocator() [203]
[204]    0.0    0.00    0.00     574         std::__new_allocator<unsigned long>::~__new_allocator() [204]
-----------------------------------------------
                0.00    0.00      26/546         int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [401]
                0.00    0.00     260/546         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [316]
                0.00    0.00     260/546         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [314]
[205]    0.0    0.00    0.00     546         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [205]
-----------------------------------------------
                0.00    0.00     182/546         std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [274]
                0.00    0.00     364/546         std::vector<bool, std::allocator<bool> >::begin() const [218]
[206]    0.0    0.00    0.00     546         std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [206]
                0.00    0.00     546/2394        std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [183]
-----------------------------------------------
                0.00    0.00     546/546         unsigned long* std::__copy_move_a<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [280]
[207]    0.0    0.00    0.00     546         unsigned long* std::__niter_base<unsigned long*>(unsigned long*) [207]
-----------------------------------------------
                0.00    0.00     540/540         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [293]
[208]    0.0    0.00    0.00     540         std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*) [208]
-----------------------------------------------
                0.00    0.00     115/513         void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [322]
                0.00    0.00     168/513         std::pair<int, int>* std::__do_uninit_copy<std::pair<int, int> const*, std::pair<int, int>*>(std::pair<int, int> const*, std::pair<int, int> const*, std::pair<int, int>*) [370]
                0.00    0.00     230/513         std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [294]
[209]    0.0    0.00    0.00     513         std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [209]
-----------------------------------------------
                0.00    0.00      84/504         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [331]
                0.00    0.00     126/504         void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> const&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, std::pair<int, int> const&) [319]
                0.00    0.00     126/504         void std::__new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [318]
                0.00    0.00     168/504         void std::_Construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [298]
[210]    0.0    0.00    0.00     504         std::pair<int, int> const& std::forward<std::pair<int, int> const&>(std::remove_reference<std::pair<int, int> const&>::type&) [210]
-----------------------------------------------
                0.00    0.00     196/406         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [264]
                0.00    0.00     210/406         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [245]
[211]    0.0    0.00    0.00     406         unsigned long* std::__addressof<unsigned long>(unsigned long&) [211]
-----------------------------------------------
                0.00    0.00     196/392         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [251]
                0.00    0.00     196/392         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [254]
[212]    0.0    0.00    0.00     392         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [212]
                0.00    0.00     784/784         std::_Bit_iterator::_Bit_iterator() [197]
-----------------------------------------------
                0.00    0.00     196/392         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [264]
                0.00    0.00     196/392         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [250]
[213]    0.0    0.00    0.00     392         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [213]
-----------------------------------------------
                0.00    0.00     182/378         std::allocator_traits<std::allocator<unsigned long> >::select_on_container_copy_construction(std::allocator<unsigned long> const&) [273]
                0.00    0.00     196/378         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [251]
[214]    0.0    0.00    0.00     378         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [214]
                0.00    0.00     378/378         std::__new_allocator<unsigned long>::__new_allocator(std::__new_allocator<unsigned long> const&) [215]
-----------------------------------------------
                0.00    0.00     378/378         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [214]
[215]    0.0    0.00    0.00     378         std::__new_allocator<unsigned long>::__new_allocator(std::__new_allocator<unsigned long> const&) [215]
-----------------------------------------------
                0.00    0.00     146/368         std::__new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [304]
                0.00    0.00     222/368         std::__new_allocator<std::pair<int, int> >::max_size() const [241]
[216]    0.0    0.00    0.00     368         std::__new_allocator<std::pair<int, int> >::_M_max_size() const [216]
-----------------------------------------------
                0.00    0.00     182/364         std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [275]
                0.00    0.00     182/364         std::vector<bool, std::allocator<bool> >::size() const [269]
[217]    0.0    0.00    0.00     364         std::vector<bool, std::allocator<bool> >::end() const [217]
                0.00    0.00     364/364         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [219]
-----------------------------------------------
                0.00    0.00     182/364         std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [275]
                0.00    0.00     182/364         std::vector<bool, std::allocator<bool> >::size() const [269]
[218]    0.0    0.00    0.00     364         std::vector<bool, std::allocator<bool> >::begin() const [218]
                0.00    0.00     364/546         std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [206]
-----------------------------------------------
                0.00    0.00     364/364         std::vector<bool, std::allocator<bool> >::end() const [217]
[219]    0.0    0.00    0.00     364         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [219]
                0.00    0.00     364/2394        std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [183]
-----------------------------------------------
                0.00    0.00     182/364         void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [430]
                0.00    0.00     182/364         std::vector<bool, std::allocator<bool> >* std::__do_uninit_fill_n<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&) [464]
[220]    0.0    0.00    0.00     364         std::vector<bool, std::allocator<bool> >* std::__addressof<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&) [220]
-----------------------------------------------
